page_date,category,title,readings_text,body,prayer,image_path,reading_links_json
2026-05-21,Love The Lord,21 May : Jesus Our Comforter,"2 Samuel 1-2, John 20:1-23, Psalm 69:19-36","Mary Magdalene stood weeping outside the empty tomb of Jesus. In her grief, she was anxious about the missing body of Christ. And then Jesus came near. He spoke gently and called her by name. In that moment, her despair turned to immense joy.

Our Lord Jesus is still the Comforter who turns our despair to joy today. He does not dismiss our tears or abandon us in our pain. He longs to draw close and speak personally into our sorrow. But sometimes we look for comfort elsewhere rather than turning to God first.

God's comfort is a peace that surpasses understanding. It is a supernatural and divine comfort that sustains us during afflictions and grief. Call out to Him in your tears and grief. You will find His presence drawing near. And His comfort will bring healing to your soul.","Lord Jesus, thank You for drawing near in my sorrow. Comfort me with Your presence and bring healing to my heart. I need You, my Lord. I need You. Amen.",/static/images/picture1.jpg,"[{""text"": ""2 Samuel 1"", ""url"": ""https://www.wordproject.org/bibles/kj/10/1.htm""}, {""text"": ""2 Samuel 2"", ""url"": ""https://www.wordproject.org/bibles/kj/10/2.htm""}, {""text"": ""John 20:1-23"", ""url"": ""https://www.wordproject.org/bibles/kj/43/20.htm""}, {""text"": ""Psalm 69:19-36"", ""url"": ""https://www.wordproject.org/bibles/kj/19/69.htm""}]"
2026-05-22,Love The Lord,22 May : Choosing To Trust An Unseen God,"2 Samuel 3-4, John 20:24-31, Psalm 70","Thomas loved Jesus. Yet he would not believe the other disciples when they said they had seen the risen Christ. Although Jesus had told them He would rise after three days, Thomas wanted proof. At times, we find ourselves doing the same thing.

There are moments when certain biblical truths seem difficult to accept. We want certainty and visible assurance before we believe. But that is not the way of faith. Faith calls us to trust what God has spoken, even when our eyes cannot yet confirm it.

Most of us will never see Jesus with our earthly eyes, yet we are still called to love Him fully. Blessed are those who believe without seeing. May we continue to trust Him and take Him at His Word, even when sight is absent.","Lord Jesus, help me to trust You even when I cannot see. Strengthen my faith to believe Your Word and love You wholeheartedly. Amen.",/static/images/picture1.jpg,"[{""text"": ""2 Samuel 3"", ""url"": ""https://www.wordproject.org/bibles/kj/10/3.htm""}, {""text"": ""2 Samuel 4"", ""url"": ""https://www.wordproject.org/bibles/kj/10/4.htm""}, {""text"": ""John 20:24-31"", ""url"": ""https://www.wordproject.org/bibles/kj/43/20.htm""}, {""text"": ""Psalm 70"", ""url"": ""https://www.wordproject.org/bibles/kj/19/70.htm""}]"
2026-05-23,Love The Lord,23 May : God Is The Rock At The Bottom,"2 Samuel 5-6, John 21, Psalm 71","Psalm 71 is the prayer of someone who has known pressure, opposition and moments of deep vulnerability. The psalmist cries out, ""Be my rock of refuge, to which I can always go"". Sometimes God lets us hit rock bottom so that we can meet God at the bottom of our pit. God is the Rock at the bottom.

God is present even in our lowest momen ts. Most of us would rather be at the mountaintop than rock bottom. But Scripture repeatedly shows us that God does some of His most powerful work in the pits. Joseph went from pit and prison to purpose. Moses from failure to calling. David from cave to king. Peter went from de nying Christ to becoming the rock on which Christ built His Church.

Turn your rock bottom today into your meeting place with God.","Heavenly Father, when everything around me feels like it is collapsing, help me to remember that You are my rock and refuge. Teach me to trust You not only on the mountaintop, but also at the bottom. Let my weaknesses lead me to deeper faith in You. Amen.",/static/images/picture1.jpg,"[{""text"": ""2 Samuel 5"", ""url"": ""https://www.wordproject.org/bibles/kj/10/5.htm""}, {""text"": ""2 Samuel 6"", ""url"": ""https://www.wordproject.org/bibles/kj/10/6.htm""}, {""text"": ""John 21"", ""url"": ""https://www.wordproject.org/bibles/kj/43/21.htm""}, {""text"": ""Psalm 71"", ""url"": ""https://www.wordproject.org/bibles/kj/19/71.htm""}]"
2026-05-24,Love The Lord,24 May : Revival Starts With Prayer,"2 Samuel 7-8, Acts 1, Psalm 72","After Jesus ascended to the heavens, the 120 disciples went to the upper room to pray. They were waiting for the promised Holy Spirit to come upon them in power. This was significant because rather than scattering in fear, they united in prayer, demonstrating faith and dependence on God to fulfil His promise.

How different this is from our tendency to rely on our own strength and strategies. The disciples understood that God's work must be done in God's power. They waited to be filled before they went out to serve.

Every revival begins with prayer. We must learn to slow down, seek Him, surrender our own efforts and wait upon His Spirit. As we press on in intercession, the Lord will release power and transformation upon us in His time. Are you willing to wait upon the Lord and pray till He brings revival to your soul?","Heavenly Father, I desire revival in my life. As I seek You first, let Your power come upon me. Change me fully from the inside out. I will continue to pray till I see a new season of breakthrough in my life. Amen.",/static/images/picture1.jpg,"[{""text"": ""2 Samuel 7"", ""url"": ""https://www.wordproject.org/bibles/kj/10/7.htm""}, {""text"": ""2 Samuel 8"", ""url"": ""https://www.wordproject.org/bibles/kj/10/8.htm""}, {""text"": ""Acts 1"", ""url"": ""https://www.wordproject.org/bibles/kj/44/1.htm""}, {""text"": ""Psalm 72"", ""url"": ""https://www.wordproject.org/bibles/kj/19/72.htm""}]"
2026-05-25,Love The Lord,25 May : Devotion Like The Early Church,"2 Samuel 9-10, Acts 2:1-41, Proverbs 16:17-20","Deep devotion to God marked t he early church. They devoted themselves to the apostles' teaching, fellowship, communion and prayer. They hungered for God's Word, treasured time together and centred their lives on Christ.

This devotion was expressed through shared life and active service. They met regularly, shared their possessions and ensured no one among them was in need. Their unity was a commitment to love, serve and carry one another's burdens.

As a result, their ministry and good works had a lasting impact. They enjoyed the favour of all the people, and ""the Lord added to their number daily those who were being saved"". As the church today, let us love God with the same devotion and faithfulness of the first believers!","Lord Jesus, teach me to be devoted as the early church was. Shape my heart to cherish Your people and serve Your church faithfully. I choose to continue the legacy of the first believers with humility, unity and joy. Amen.",/static/images/picture1.jpg,"[{""text"": ""2 Samuel 9"", ""url"": ""https://www.wordproject.org/bibles/kj/10/9.htm""}, {""text"": ""2 Samuel 10"", ""url"": ""https://www.wordproject.org/bibles/kj/10/10.htm""}, {""text"": ""Acts 2:1-41"", ""url"": ""https://www.wordproject.org/bibles/kj/44/2.htm""}, {""text"": ""Proverbs 16:17-20"", ""url"": ""https://www.wordproject.org/bibles/kj/20/16.htm""}]"
2026-05-26,Love The Lord,26 May : Repentance Brings New Life,"2 Samuel 11-12, Acts 2:42-3:26, Proverbs 16:21-24","Repentance is more than just feeling sorry and regret ful about our sins. To repent is to have a change of heart and a desire to forsake sin and follow God. True repentance results in lasting change in our thoughts, desires, habits and actions.

As Christians, our fundamental problem is not a sin problem because Christ has already taken away our sin on the cross. We are no longer condemned. Our problem is that we are slow to repent. Repentance is not a one-time event but an ongoing response.

We must be quick to confess our sins and ask God for forgiveness. God n either withholds forgiveness nor harbours a grudge against us. When we turn back to God, He does not merely erase our past. He breathes new life into our present. Let's have a daily posture that keeps our hearts soft before God and our lives aligned with His purposes.","Heavenly Father, I turn my heart back to You. Forgive me, cleanse me and set me free from my old ways. Create in me a clean heart and renew a right spirit in me. Amen.",/static/images/picture1.jpg,"[{""text"": ""2 Samuel 11"", ""url"": ""https://www.wordproject.org/bibles/kj/10/11.htm""}, {""text"": ""2 Samuel 12"", ""url"": ""https://www.wordproject.org/bibles/kj/10/12.htm""}, {""text"": ""Proverbs 16:21-24"", ""url"": ""https://www.wordproject.org/bibles/kj/20/16.htm""}]"
2026-05-27,Love The Lord,27 May : Even Godly Leaders Experience Pain,"2 Samuel 13-15, Acts 4, Proverbs 16:25-28","It is a misconception to think that successful or godly leaders have a smooth sailing life. In fact, o ne of the hardest realities of leadership is that the people we love and care about most are often the ones who will hurt us most deeply in the process. Successful and godly leaders are not exempt from the pain of betrayals and heartaches. David not only lost a kingdom but also a son and the loyalty of his people.

When we face betrayal from the people closest to us, it is natural to feel confused, wounded and even angry. What should we do when faced with pain that hits us in the face?

We surrender our pain to Jesus. We can cry and pour out every heartbreak to Him. We can ask for His healing. He understands our pain and will meet us in our brokenness. God will mend what is broken and restore what was lost. May we hold on to God as He leads us into His redeeming light.","Lord Jesus, I thank You for never leaving nor forsaking me. Strengthen my heart in times of pain. Guard me from bitterness. I will trust You always. Amen.",/static/images/picture1.jpg,"[{""text"": ""2 Samuel 13"", ""url"": ""https://www.wordproject.org/bibles/kj/10/13.htm""}, {""text"": ""2 Samuel 14"", ""url"": ""https://www.wordproject.org/bibles/kj/10/14.htm""}, {""text"": ""2 Samuel 15"", ""url"": ""https://www.wordproject.org/bibles/kj/10/15.htm""}, {""text"": ""Acts 4"", ""url"": ""https://www.wordproject.org/bibles/kj/44/4.htm""}, {""text"": ""Proverbs 16:25-28"", ""url"": ""https://www.wordproject.org/bibles/kj/20/16.htm""}]"
2026-05-28,Connect With Community,28 May : God Takes Integrity Seriously,"2 Samuel 16-17, Acts 5:1-32, Proverbs 16:29-33","Ananias and Sapphira's sin were not withholding part of the money. T hey were free to do so. Their sin was deception. They sought to impress others with their false image of devotion to God and ended up lying not only to people but also to God. Our hidden sin is n ever hidden from God. Integrity is uncompromisable to God.

Integrity means living blamelessly before God, holding ourselves to His standards regardless of circumstances. God takes holiness so seriously that He will remove any hypocrisy that corrupts the purity of His bride.

God expects His children and His church to uphold His standard of integrity in their personal behaviours and in church practices. Those who walk in the fear of the Lord will experience great power. May we live in a way that truly pleases Him.","Heavenly Father, search my heart and cleanse me from every hidden motive and pretence. Teach me to desire Your praises more than the praises of men. Help me to walk with integrity in every area of my life. Amen.",/static/images/picture2.jpg,"[{""text"": ""2 Samuel 16"", ""url"": ""https://www.wordproject.org/bibles/kj/10/16.htm""}, {""text"": ""2 Samuel 17"", ""url"": ""https://www.wordproject.org/bibles/kj/10/17.htm""}, {""text"": ""Acts 5:1-32"", ""url"": ""https://www.wordproject.org/bibles/kj/44/5.htm""}, {""text"": ""Proverbs 16:29-33"", ""url"": ""https://www.wordproject.org/bibles/kj/20/16.htm""}]"
2026-05-29,Connect With Community,29 May : Loving Without Expectations,"2 Samuel 18-19, Acts 5:33-6:15, Proverbs 17:1-4","David wanted to reward Barzillai for providing food, bedding and provisions to him and his men during his exile from Jerusalem. The king offered him a reward to live at the royal court. But Barzillai humbly declined.

Barzillai's story is a powerful teaching that love should be given generously, without expecting reciprocation. Some people treat their relationships transactionally. They give only if they can get something in return, or they give so they can get. When we give through serving, blessing or helping, we must do so out of love and only because it delights and glorifies God.

Each day presents us with opportunities to love in this way. Jesus best exemplifies such a love. Our Abba Father sees every kind deed we do. Blessed are those who give with a pure heart. May our Lord be pleased as we choose to love faithfully and selflessly each day.","Heavenly Father, give me a heart that loves generously and serves without expecting anything in return. May my life please You in all that I do. Amen.",/static/images/picture2.jpg,"[{""text"": ""2 Samuel 18"", ""url"": ""https://www.wordproject.org/bibles/kj/10/18.htm""}, {""text"": ""2 Samuel 19"", ""url"": ""https://www.wordproject.org/bibles/kj/10/19.htm""}, {""text"": ""Proverbs 17:1-4"", ""url"": ""https://www.wordproject.org/bibles/kj/20/17.htm""}]"
2026-05-30,Connect With Community,30 May : Life Across Generations,"2 Samuel 20-21, Acts 7:1-29, Proverbs 17:5-8","The verse, ""Children's children are a crown to the aged, and parents are the pride of their children"" reveals God's beautiful design for the generations. Grandchildren represent fruitfulness and continuity, while children find protection and spiritual covering in their fathers.

Life is not a competition between generations. Each generation is precious and important, with each having a role to play so that all generations flourish together in God's Kingdom. When each generation embraces its God-given role, the body of Christ and families become strong and unified. The young build with vision and passion, whereas the old imparts faith and wisdom.

Regardless of which generation we represent, may we always speak well of and honour the generations that come before and after us so that the Lord's name be magnified.","Heavenly Father, thank You for my family and my church. Teach me to love and honour the generations before and after me. Guard me from comparison and help me to embrace Your God-given role with humility and joy. Amen.",/static/images/picture2.jpg,"[{""text"": ""2 Samuel 20"", ""url"": ""https://www.wordproject.org/bibles/kj/10/20.htm""}, {""text"": ""2 Samuel 21"", ""url"": ""https://www.wordproject.org/bibles/kj/10/21.htm""}, {""text"": ""Acts 7:1-29"", ""url"": ""https://www.wordproject.org/bibles/kj/44/7.htm""}, {""text"": ""Proverbs 17:5-8"", ""url"": ""https://www.wordproject.org/bibles/kj/20/17.htm""}]"
2026-05-31,Connect With Community,31 May : Faith Cannot Be Silenced,"2 Samuel 22, Acts 7:30-60, Proverbs 17:9-12","Stephen was not martyred for wrongdoing, but because his bold message that Jesus is Lord confronted pride, unbelief and exposed hardened hearts. Those walking in the flesh will be offended by Christians walking in the Spirit.

Salvation may be free, but it will cost us everything to be Jesus' disciples. Will you still follow Jesus? To Stephen, faithfulness to Christ was worth any cost, even life itself.

If we follow Jesus, we must be ready to be criticised, misunderstood, hated and even rejected. May we still confidently say that God is our portion and that we shall not want.

Stephen's martyrdom marked the turning point for the spread of the gospel. The scattered believers shared the gospel wherever they went. May we have such steadfast faith that nothing silences our witness for the Lord.","Lord Jesus, fill me with unwavering courage like Stephen so that my life and even my suffering would point others to Jesus. Let nothing silence my witness and may I reflect Your gospel wherever I am. Amen.",/static/images/picture2.jpg,"[{""text"": ""2 Samuel 22"", ""url"": ""https://www.wordproject.org/bibles/kj/10/22.htm""}, {""text"": ""Acts 7:30-60"", ""url"": ""https://www.wordproject.org/bibles/kj/44/7.htm""}, {""text"": ""Proverbs 17:9-12"", ""url"": ""https://www.wordproject.org/bibles/kj/20/17.htm""}]"
2026-06-01,Connect With Community,1 June : False Conversion,"2 Samuel 23-24, Acts 8:1-25, Psalm 73:1-14","We would think Simon was a converted man. Afterall, he believed and was baptised. He heard the preaching, saw the signs and declared his newfound belief. Alas, Simon was not truly transformed at all. He was more fascinated by the spiritual authority he hoped to attain by believing. It wasn't repentance or faith. He believed in the power of Jesus, but he did not believe in Jesus. That's why he tried to purchase the ability to impart the Holy Spirit.

Many Christians resemble Simon in sobering ways. They participate actively in church life and mingle with fellow believers. But they are only drawn to Christianity because of what it offers-blessings, answered prayers, fellowship, healing or spiritual encounters. Their hearts did not genuinely turn to Christ in repentance and surrender.

Let's examine our hearts honestly before God to see whether our faith is genuine or false, real or shallow.","Lord Jesus, search my heart for any falsehood. Help me to turn to You in genuine repentance and surrender. Help me to follow You fully. Amen.",/static/images/picture2.jpg,"[{""text"": ""2 Samuel 23"", ""url"": ""https://www.wordproject.org/bibles/kj/10/23.htm""}, {""text"": ""2 Samuel 24"", ""url"": ""https://www.wordproject.org/bibles/kj/10/24.htm""}, {""text"": ""Acts 8:1-25"", ""url"": ""https://www.wordproject.org/bibles/kj/44/8.htm""}, {""text"": ""Psalm 73:1-14"", ""url"": ""https://www.wordproject.org/bibles/kj/19/73.htm""}]"
2026-06-02,Connect With Community,2 June : Inner Struggle Of Faith,"1 Kings 1, Acts 8:26-40, Psalm 73:15-28","Psalm 73 is about the inner crisis of faith when life feels unfair. Like Asaph, we may have also wrestled with the injustice of seeing godless people thrive while we experience hardships despite trying to live faithfully.

Asaph's turning point came when he entered God's presence and h is perspective on life changed. He realised that earthly prosperity is temporary and fragile, whereas life with God has eternal weight. What once looked like success is revealed to be futile without God. He received a profound revelation about God's goodness and the ultimate fate of the unrighteous.

What began as a lament turned into a powerful confession of renewed faith in the Lord's presence. May we, like Asaph, also renew our spirits and come to realise that Christ Himself is our true reward.","Heavenly Father, when my heart struggles with what feels unfair, draw me into Your presence. Change my perspective, quiet my complaints and help me to see life through Your eternal truth. Teach me to find my confidence and reward in You alone. Amen.",/static/images/picture2.jpg,"[{""text"": ""1 Kings 1"", ""url"": ""https://www.wordproject.org/bibles/kj/11/1.htm""}, {""text"": ""Acts 8:26-40"", ""url"": ""https://www.wordproject.org/bibles/kj/44/8.htm""}, {""text"": ""Psalm 73:15-28"", ""url"": ""https://www.wordproject.org/bibles/kj/19/73.htm""}]"
2026-06-03,Connect With Community,3 June : Grace Reaches The Hardest Hearts,"1 Kings 2, Acts 9:1-19, Psalm 74","Saul was one of the most unlikely vessels for the Lord to save and use. Not only was he not searching for God, but he was also busy persecuting the church and opposing God when Jesus met him.

If you are praying or have been praying for the salvation of someone you love and care for deeply, let Saul's story be a powerful encouragement to you to persevere in your prayers and not give up hope. God is at work even when there are no visible signs. Hearts that seemed closed to faith are still fully seen by God. He knows exactly how and when to intervene. No one is beyond God's reach.

Like how Jesus met Saul on that road of resistance, trust that the same grace that stopped Saul in his tracks will meet the one you are praying for today. God's grace is still at work!","Heavenly Father, thank You that Your grace reaches even the hardest hearts. Come and meet those whom I am praying for today. I place my hope in Your unstoppable grace. Amen.",/static/images/picture2.jpg,"[{""text"": ""1 Kings 2"", ""url"": ""https://www.wordproject.org/bibles/kj/11/2.htm""}, {""text"": ""Acts 9:1-19"", ""url"": ""https://www.wordproject.org/bibles/kj/44/9.htm""}, {""text"": ""Psalm 74"", ""url"": ""https://www.wordproject.org/bibles/kj/19/74.htm""}]"
2026-06-04,Discover Your Destiny,4 June : Wisdom Above Ability,"1 Kings 3-4, Acts 9:20-43, Psalm 75","It pleased the Lord when Solomon asked God for wisdom. Having the ability to do something is not enough. Wisdom is the discernment to know when, how, why and whether it should be done. A highly capable and smart person can still make poor decisions.

Biblical wisdom is more than intelligence, education or life experience. It is the God-given ability to see life from God's perspective and to live accordingly. True wisdom comes from the Holy Spirit. Asking for wisdom is not only about making better decisions. It is also about asking God for wisdom to direct our thinking. Wisdom aligns us with God's will and perspective, helping us see situations as He sees them.

Do you need more wisdom? Today, cultivate both the fear of the Lord in you and tell the Lord that you desire fresh wisdom from Him.","Heavenly Father, You are the source of all wisdom and understanding. I need Your guidance in every decision and season. Grant me wisdom from above so that I may always do what honours You. Amen.",/static/images/picture3.jpg,"[{""text"": ""1 Kings 3"", ""url"": ""https://www.wordproject.org/bibles/kj/11/3.htm""}, {""text"": ""1 Kings 4"", ""url"": ""https://www.wordproject.org/bibles/kj/11/4.htm""}, {""text"": ""Acts 9:20-43"", ""url"": ""https://www.wordproject.org/bibles/kj/44/9.htm""}, {""text"": ""Psalm 75"", ""url"": ""https://www.wordproject.org/bibles/kj/19/75.htm""}]"
2026-06-05,Discover Your Destiny,5 June : God Doesn'T Play Favourites,"1 Kings 5-6, Acts 10, Psalm 76","God values every person equally and does not rank people base d on any specific criteria. What matters to God is not where a person comes from, but the posture of their heart. He welcomes anyone as lon g as they fear Him and seek to walk right with Him.

Because God's love is equal, His grace is available to all. No one receives more grace because of privilege, and no one receives less because of their past or position. God's grace is extended freely for all of us to encounter the transforming love of Christ.

Knowing that God shows no favouritism frees us from comparison and competition. We don't have to compete in our calling or feel threatened by someone else's success. We all have a place and a destiny that is uniquely given to us by God.","Heavenly Father, thank You that Your grace is freely given, not earned by privilege nor withheld because of my mistakes. Set me free from comparison and competition so that I may live confidently in Your calling for me. Amen.",/static/images/picture3.jpg,"[{""text"": ""1 Kings 5"", ""url"": ""https://www.wordproject.org/bibles/kj/11/5.htm""}, {""text"": ""1 Kings 6"", ""url"": ""https://www.wordproject.org/bibles/kj/11/6.htm""}, {""text"": ""Acts 10"", ""url"": ""https://www.wordproject.org/bibles/kj/44/10.htm""}, {""text"": ""Psalm 76"", ""url"": ""https://www.wordproject.org/bibles/kj/19/76.htm""}]"
2026-06-06,Discover Your Destiny,6 June : The Gospel Without Borders,"1 Kings 7, Acts 11:1-18, Psalm 77","Peter received a vision from God that deeply transformed him. The Lord declared, ""What God has made clean, do not call common"", revealing that the gospel was not meant only for the Jews, but also for the Gentiles.

As the Holy Spirit convicts us, we may become aware of our hidden biases toward certain ethnic groups. But the gospel is for everyone. It calls us to repent of valuing people differently based on their race or background.

How then do we show grace to all? We begin by reminding ourselves that every person is created in the image of God. Each one is equally broken by sin and equally in need of His saving grace. May the Lord enlarge our hearts to love without partiality. And through us, His salvation message may reach every tribe, tongue and nation.","Lord Jesus, help me to break free from my comfort zone. Empower me t o share the gospel with everyone regardless of their background. Let me be a vessel of Your grace and love. I will obey and trust You. Amen.",/static/images/picture3.jpg,"[{""text"": ""1 Kings 7"", ""url"": ""https://www.wordproject.org/bibles/kj/11/7.htm""}, {""text"": ""Acts 11:1-18"", ""url"": ""https://www.wordproject.org/bibles/kj/44/11.htm""}, {""text"": ""Psalm 77"", ""url"": ""https://www.wordproject.org/bibles/kj/19/77.htm""}]"
2026-06-07,Discover Your Destiny,7 June : Filled With God'S Glory,"1 Kings 8, Acts 11:19-30, Psalm 78:1-22","As the Ark of the Covenant was brought into the temple, the glory of God filled the house so powerfully that the priests were unable to continue ministering. The visible cloud of His presence made it unmistakably clear: God Himself had drawn near.

What if we longed for more encounters with the Lord's glory? What we need is not more religious activity, but more of His presence. When His glory fills our lives, it transforms us from the inside out.

Make room for more of God today. Clear your schedule. Quiet your heart. Present yourself before Him and allow the Spirit to fill you afresh. Saturate your mind with His Word until truth overflows within you. May His glory rest upon you and may His presence become the greatest treasure of your life.","Heavenly Father, show me Your glory. I make room for You. Come and fill me. Let Your presence fall on me. Grant me fresh encounters with You. Amen.",/static/images/picture3.jpg,"[{""text"": ""1 Kings 8"", ""url"": ""https://www.wordproject.org/bibles/kj/11/8.htm""}, {""text"": ""Acts 11:19-30"", ""url"": ""https://www.wordproject.org/bibles/kj/44/11.htm""}, {""text"": ""Psalm 78:1-22"", ""url"": ""https://www.wordproject.org/bibles/kj/19/78.htm""}]"
2026-06-08,Discover Your Destiny,8 June : Prayer Opens Doors That Men Can'T,"1 Kings 9-10, Acts 12, Proverbs 17:13-16","Peter's miraculous escape from prison displays the powerful contrast between divine intervention and human authority. From a human perspective, every door was shut when King Herod imprisoned Peter. While Herod wielded his power, the church responded with prayer. Because of and through prayer, God moved powerfully. The breakthrough wasn't through earthly means.

Prayer has the power to change our reality when God's power enters our impossible situations. Not only can prayer open doors that men cannot shut, but it can also close the doors that God never meant for us to open.

Regardless of the situation you are in, pray on it, pray over it and pray through it. God is never late. As you wait patiently for God to move in His perfect timing, praise Him in the hallway.","Heavenly Father, I come before You knowing that what is impossible for me is never impossible with You. Teach me to trust You to move in ways I cannot see. Help me persevere in prayer and strengthen my faith as I wait on You to open the doors that no one else can open. Amen.",/static/images/picture3.jpg,"[{""text"": ""1 Kings 9"", ""url"": ""https://www.wordproject.org/bibles/kj/11/9.htm""}, {""text"": ""1 Kings 10"", ""url"": ""https://www.wordproject.org/bibles/kj/11/10.htm""}, {""text"": ""Acts 12"", ""url"": ""https://www.wordproject.org/bibles/kj/44/12.htm""}, {""text"": ""Proverbs 17:13-16"", ""url"": ""https://www.wordproject.org/bibles/kj/20/17.htm""}]"
2026-06-09,Discover Your Destiny,9 June : Show Up When It Matters,"1 Kings 11, Acts 13:1-12, Proverbs 17:17-20","Who was there for you during a painful season in your life? How did their presence bless you? Shallow connections are easy to maintain when life goes smoothly. But faithful friends who stick with us through thick and thin are few.

We often ask God to be part of our plans. But do you realise it is a great privilege to be part of what God is doing and to be used by Him to help others in their times of need? Think about the times you ask God to use you, and He sends you to people who are hurting. Offer your practical help and encouragement, show concern, pray for them and lend a listening ear.

Christ does not withdraw from us when our lives get messy or when we fall short. Instead, He draws near to us. May we also become the kind of brother and sister God uses to bring strength to others in times of difficulty.","Heavenly Father, thank You for always being near to me, especially in my time of need. Thank You for the people whom You have placed in my life in difficult seasons. Give me a compassionate heart to do the same for others too. Amen.",/static/images/picture3.jpg,"[{""text"": ""1 Kings 11"", ""url"": ""https://www.wordproject.org/bibles/kj/11/11.htm""}, {""text"": ""Acts 13:1-12"", ""url"": ""https://www.wordproject.org/bibles/kj/44/13.htm""}, {""text"": ""Proverbs 17:17-20"", ""url"": ""https://www.wordproject.org/bibles/kj/20/17.htm""}]"
2026-06-10,Discover Your Destiny,10 June : Joy Is The Cure,"1 Kings 12-13, Acts 13:13-52, Proverbs 17:21-24","Proverbs teach us that ""A joyful heart is good medicine, but a crushed spirit dries up the bones"". Joy is essential. It is one of the fruits of the Holy Spirit. Imagine possessing all the other fruits, yet lacking joy. Before long, much of what you do will slowly become dry and laborious. Joy gives us strength and delight.

When joy is lacking, it often points to a deeper issue. It may stem from a weakened communion with God, from believing something untrue about Him, from carrying burdens alone or from a life of striving instead of trusting.

Be reminded that God is the giver of joy, and He desires you to live in its fullness. He promises to turn mourning into rejoicing when we yield our hearts to Him. As you surrender afresh to the Holy Spirit, ask Him to fill you with new joy. Our Lord will heal and restore your soul.","Heavenly Father, You are the giver of true joy. Restore my heart, replace my heaviness with gladness and fill me afresh with the joy of the Holy Spirit. Let Your joy be my strength today. Amen.",/static/images/picture3.jpg,"[{""text"": ""1 Kings 12"", ""url"": ""https://www.wordproject.org/bibles/kj/11/12.htm""}, {""text"": ""1 Kings 13"", ""url"": ""https://www.wordproject.org/bibles/kj/11/13.htm""}, {""text"": ""Acts 13:13-52"", ""url"": ""https://www.wordproject.org/bibles/kj/44/13.htm""}, {""text"": ""Proverbs 17:21-24"", ""url"": ""https://www.wordproject.org/bibles/kj/20/17.htm""}]"
2026-06-11,Be A Blessing,11 June : Being An Unoffendable Person,"1 Kings 14-15, Acts 14, Proverbs 17:25-28","Paul was stoned in Lystra, dragged out of the city and left for dead by the very people he came to serve. God miraculously healed him. Instead of taking offen ce or retreating in bitterness, Paul returned to the city and continued ministering.

Offence takes root when our sense of worth is tied to people's approval or treatment of us. By cultivating a secure identity in Christ, rejection loses its power and criticism loses its sting.

What should we do when someone offends us? Release it to the Lord and choose forgiveness. Holding offence in our spirit weighs us down and harms us greatly. Let it go. Refuse to replay the scene in your mind. Remind your heart that guarding your peace is more important than proving your point. Today, release every offence and receive healing in your soul.","Lord Jesus, guard my heart from offence. Help me release every hurt to You and anchor my identity in Christ alone. Give me grace to forgive quickly and remain free to love and serve You. Amen.",/static/images/picture4.jpg,"[{""text"": ""1 Kings 14"", ""url"": ""https://www.wordproject.org/bibles/kj/11/14.htm""}, {""text"": ""1 Kings 15"", ""url"": ""https://www.wordproject.org/bibles/kj/11/15.htm""}, {""text"": ""Acts 14"", ""url"": ""https://www.wordproject.org/bibles/kj/44/14.htm""}, {""text"": ""Proverbs 17:25-28"", ""url"": ""https://www.wordproject.org/bibles/kj/20/17.htm""}]"
2026-06-12,Be A Blessing,12 June : Believing The Best In Others,"1 Kings 16-17, Acts 15:1-35, Proverbs 18:1-4","Because John Mark had deserted his first missionary journey, Paul was reluctant to involve him again in the ministry. But Barnabas refused to give up on Mark. He saw beyond his past failure and believed in God's ongoing work in his life.

How do we believe the best in people? We remember our own weaknesses and how grace carried us through our failures. Instead of constantly highlighting someone else's shortcomings, we intentionally look for evidence of God's transforming work in them.

We practice patience. We encourage their growth in Christ. We don't pigeonhole them by their past and their mistakes, or limit what they can become in the Lord. Let us be like Barnabas: sons and daughters of encouragement who see potential when others only see failure.","Lord Jesus, help me see others through Your eyes of grace. Give me patience not only to believe the best in others but also give thanks to You for them. Amen.",/static/images/picture4.jpg,"[{""text"": ""1 Kings 16"", ""url"": ""https://www.wordproject.org/bibles/kj/11/16.htm""}, {""text"": ""1 Kings 17"", ""url"": ""https://www.wordproject.org/bibles/kj/11/17.htm""}, {""text"": ""Acts 15:1-35"", ""url"": ""https://www.wordproject.org/bibles/kj/44/15.htm""}, {""text"": ""Proverbs 18:1-4"", ""url"": ""https://www.wordproject.org/bibles/kj/20/18.htm""}]"
